id,course_id,section,semester_id,fac_code
5525,PHARM1018,1,21,MOU
5526,PHARM1018,2,21,TBD28
5527,PHARM2062,1,21,TBD28
5528,PHARM2062,2,21,TBD29
5529,PHARM4045,1,21,TBD25
5530,PHARM2027,1,21,TBD28
5531,PHARM1017,1,21,TBD29
5532,PHARM1017,2,21,TBD28
5533,ECO2011,1,21,TBD29
5534,ECO2011,2,21,TBD27
5535,PMIC3004,1,21,TBD29
5536,PHARM3043,1,21,MAH
5537,PHARM3043,2,21,TBD28
5538,MATH1001,3,21,TBD28
5539,PHARM3038,1,21,TBD26
5540,PHARM3042,1,21,TBD25
5541,PHARM2021,1,21,TBD27
5542,PHARM4008,1,21,MOU
5543,PHARM4041,1,21,TBD28
5544,PHARM4046,1,21,TBD27
5545,PHARM1016,1,21,TBD29
5546,PHARM2017,1,21,TBD26
5547,PHARM3053,1,21,TBD25
5548,PHARM3053,2,21,TBD30
5549,PHARM4061,1,21,TBD26
5550,PHARM2033,1,21,TBD28
5551,PHARM2017,2,21,TBD26
5552,PHARM3042,2,21,TBD27
5553,PMIC3004,2,21,TBD26
5554,PHARM3044,2,21,TBD27
5555,PHARM3056,2,21,TBD30
5556,PHARM2033,2,21,TBD23
5557,ACT4012,1,21,TBD29
5558,PHARM2004,2,21,MOU
5559,PHARM2021,2,21,TBD29
5560,PHARM1016,2,21,TBD25
5561,PHARM1016,3,21,TBD27
5562,PHARM4062,1,21,TBD26
5563,PHARM4047,1,21,TBD23
5564,PHARM3031,1,21,TBD30
5565,PHARM3031,2,21,TBD28
5566,PHARM3038,2,21,TBD26
5567,PHARM2027,2,21,TBD29
5568,PHARM1004,3,21,TBD25
5569,PHARM1012,3,21,MOU
5570,PMS4005,1,21,TBD23
5571,PHARM4009,1,21,TBD26
5572,PHARM4007,1,21,TBD30
5573,PHARM3037,2,21,TBD25
5574,PHARM2022,2,21,TBD27
5575,PHARM1022,2,21,TBD28
5576,ORE4001,1,21,TBD23
5577,ORE3001,1,21,TBD25
5578,ORE2001,1,21,TBD26
5579,ORE1001,1,21,TBD28
5580,ORE1001,2,21,TBD28
5581,ORE2001,2,21,TBD29
5582,ORE3001,2,21,TBD27
5583,LLBH3234,2,21,TBD10
5584,LLMF3231,2,21,TBD10
5585,LLMF3232,2,21,TBD11
5586,LLMF3233,2,21,TBD10
5587,LLMF3234,2,21,TBD11
5588,MKT6167,2,21,TBD20
5589,IS473,1,21,DFI
5590,IS474,1,21,SAI
5591,IS472,1,21,AAI
5592,IS471,1,21,SMHI
5593,IS482,1,21,DMMI
5594,IS484,1,21,SAI
5595,IS481,1,21,DFI
5596,IS483,1,21,DQNI
5597,IS463,1,21,SMHI
5598,IS491,1,21,AWI
5599,IS461,1,21,DMMI
5600,IS493,1,21,SUI
5601,IS462,1,21,MKI
5602,IS511,1,21,SAI
5603,IS514,1,21,AAI
5604,IS512,1,21,MDI
5605,IS513,1,21,DFI
5606,IS522,1,21,SAI
5607,IS521,1,21,MRI
5608,IS531,1,21,DQNI
5609,IS532,1,21,DNMI
5610,IS524,1,21,RFI
5611,ACT5113,6,21,TBD20
5612,ACT5113,7,21,TBD20
5613,ACT5113,8,21,TBD20
5614,ACT5113,9,21,TBD20
5615,ACT5122,2,21,TBD20
5616,ACT5122,3,21,TBD20
5617,ACT5122,4,21,TBD20
5618,ACT5122,5,21,TBD20
5619,ACT5122,6,21,TBD20
5620,ACT5122,7,21,TBD20
5621,ACT5130,1,21,TBD20
5622,ACT5130,2,21,TBD20
5623,BUS5110,2,21,TBD20
5624,BUS5110,3,21,TBD20
5625,BUS5110,4,21,TBD20
5626,BUS5110,5,21,TBD20
5627,BUS5110,6,21,TBD20
5628,BUS5110,7,21,TBD20
5629,BUS5113,2,21,TBD20
5630,BUS5113,3,21,TBD20
5631,BUS5113,4,21,TBD20
5632,BUS5113,5,21,TBD20
5633,BUS5113,6,21,TBD20
5634,BUS5113,7,21,TBD20
5635,BUS5137,6,21,TBD20
5636,BUS5137,7,21,TBD20
5637,BUS5137,8,21,TBD20
5638,BUS5137,9,21,TBD20
5639,BUS5137,10,21,TBD20
5640,BUS5140,3,21,TBD20
5641,BUS5140,4,21,TBD20
5642,BUS5140,5,21,TBD20
5643,BUS5140,6,21,TBD20
5644,BUS5192,5,21,TBD20
5645,BUS5192,6,21,TBD20
5646,BUS5192,7,21,TBD20
5647,BUS5192,8,21,TBD20
5648,BUS5192,9,21,TBD20
5649,BUS5192,10,21,TBD20
5650,BUS800,4,21,TBD20
5651,BUS800,5,21,TBD20
5652,BUS800,6,21,TBD20
5653,BUS800,7,21,TBD20
5654,BUS800,8,21,TBD20
5655,ECO5123,4,21,TBD20
5656,ECO5123,5,21,TBD20
5657,ECO5123,6,21,TBD20
5658,ECO5123,7,21,TBD20
5659,FIN5135,5,21,TBD20
5660,FIN5135,6,21,TBD20
5661,FIN5135,7,21,TBD20
5662,FIN5135,8,21,TBD20
5663,FIN5135,9,21,TBD20
5664,FIN5137,6,21,TBD20
5665,FIN5137,7,21,TBD20
5666,FIN5137,8,21,TBD20
5667,FIN5137,9,21,TBD20
5668,FIN5137,10,21,TBD20
5669,FIN5137,11,21,TBD20
5670,FIN6145,2,21,TBD20
5671,FIN6145,3,21,TBD20
5672,FIN6155,2,21,TBD20
5673,FIN6155,3,21,TBD20
5674,FIN6157,1,21,TBD20
5675,FIN6157,2,21,TBD20
5676,HRM6186,1,21,TBD20
5677,HRM6186,2,21,TBD20
5678,HRM6188,1,21,TBD20
5679,HRM6188,2,21,TBD20
5680,HRM6190,2,21,TBD20
5681,HRM6190,3,21,TBD20
5682,HRM6197,2,21,TBD20
5683,HRM6197,3,21,TBD20
5684,MGT5130,4,21,TBD20
5685,MGT5130,5,21,TBD20
5686,MGT5130,6,21,TBD20
5687,MGT5130,7,21,TBD20
5688,MGT5135,6,21,TBD20
5689,MGT5135,7,21,TBD20
5690,MGT5135,8,21,TBD20
5691,MGT5135,9,21,TBD20
5692,MGT5135,10,21,TBD20
5693,MGT5135,11,21,TBD20
5694,MGT5199,6,21,TBD20
5695,MGT5199,7,21,TBD20
5696,MGT5199,8,21,TBD20
5697,MGT5199,9,21,TBD20
5698,MGT5199,10,21,TBD20
5699,MGT5199,11,21,TBD20
5700,MIS5120,7,21,TBD20
5701,MIS5120,8,21,TBD20
5702,MIS5120,9,21,TBD20
5703,MIS5120,10,21,TBD20
5704,MIS5120,11,21,TBD20
5705,MKT5134,7,21,TBD20
5706,MKT5134,8,21,TBD20
5707,MKT5134,9,21,TBD20
5708,MKT5134,10,21,TBD20
5709,MKT5134,11,21,TBD20
5710,MKT6161,3,21,TBD20
5711,MKT6161,4,21,TBD20
5712,MKT6162,1,21,TBD20
5713,MKT6162,2,21,TBD20
5714,MKT6166,3,21,TBD20
5715,MKT6166,4,21,TBD20
5716,MKT6167,3,21,TBD20
5717,MKT6167,4,21,TBD20
5718,IS534,1,21,AAI
5719,IS541,1,21,SAI
5720,IS542,1,21,DFI
5721,MATH124,3,21,NH
5722,IS113,1,21,MKI
5723,IS122,1,21,DFI
5724,IS112,1,21,SAI
5725,IS111,1,21,AAI
5726,GP311,1,21,MNI
5727,IS123,1,21,MKI
5728,IS133,1,21,MRI
5729,IS121,1,21,DFI
5730,IS132,1,21,DFI
5731,IS124,1,21,SMHI
5732,IS131,1,21,AAI
5733,ECO116,1,21,MRI
5734,IS211,1,21,AAI
5735,ECO217,1,21,MNI
5736,IS212,1,21,MKI
5737,IS115,1,21,SAI
5738,IS221,1,21,MRI
5739,IS222,1,21,MKI
5740,IS223,1,21,MRI
5741,GED211,1,21,MDI
5742,IS232,1,21,SAI
5743,SOC101,1,21,MDI
5744,IS234,1,21,SMHI
5745,IS231,1,21,AAI
5746,ECO332,1,21,AWI
5747,IS311,1,21,MDI
5748,IS312,1,21,DAFI
5749,IS314,1,21,DHI
5750,IS322,1,21,DMMI
5751,ECO333,1,21,SAI
5752,IS331,1,21,DMMI
5753,IS321,1,21,ARAI
5754,IS411,1,21,SJI
5755,GED423,1,21,DMMI
5756,IS332,1,21,RFI
5757,IS412,1,21,DMMI
5758,IS438,1,21,SMHI
5759,IS422,1,21,MRI
5760,IS421,1,21,DNMI
5761,MGT114,1,21,MKI
5762,IS431,1,21,MRI
5763,IS439,1,21,SMHI
5764,ECO433,1,21,SMHI
5765,IS432,1,21,MKI
5766,GED1112,7,21,TBD20
5767,GED1114,7,21,TBD20
5768,CSE111,2,21,SA
5769,CSE111,3,21,SA
5770,ETE111,2,21,SA
5771,ETE111,3,21,SA
5772,ENG1214,4,21,TBD12
5773,LLBH1211,4,21,TBD12
5774,PHARM1021,3,21,TBD26
5775,ACT5113,10,21,TBD20
5776,ENG1214,1,22,AZ
5777,ENG1214,2,22,SAS
5778,LLBP1101,1,22,SI
5779,LLBH1211,1,22,TH
5780,LLBH1211,2,22,AI
5781,LLBP1102,1,22,IM
5782,LLBH1212,1,22,SRF
5783,LLBP1103,1,22,AI
5784,LLBH1212,2,22,IM
5785,LLBH1212,3,22,IM
5786,LLBH1212,4,22,TBD12
5787,LLBP1204,1,22,AU
5788,LLBH1213,1,22,SAS
5789,LLBH1213,2,22,ZA
5790,LLBH1213,3,22,TBD12
5791,LLBP1205,1,22,ANA
5792,LLBH1213,4,22,TH
5793,LLBP1206,1,22,TH
5794,LLBH1222,1,22,TBD10
5795,LLBH1222,2,22,SI
5796,LLBP1307,1,22,TBD10
5797,LLBH1222,3,22,ZA
5798,LLBP1309,1,22,AI
5799,LLBH1222,4,22,SI
5800,LLBH1224,1,22,AZ
5801,LLBP1310,1,22,TBD10
5802,LLBH1224,2,22,TBD12
5803,LLBP1311,1,22,AI
5804,LLBH1224,3,22,SAS
5805,LLBH1224,4,22,AZ
5806,LLBH1221,1,22,TBD12
5807,LLBP2410,1,22,ANA
5808,LLBH1223,1,22,AU
5809,LLBH1231,1,22,ANA
5810,LLBH1232,1,22,TBD10
5811,LLBP2411,1,22,TBD10
5812,LLBH1233,1,22,BHF
5813,LLBH1234,1,22,TBD12
5814,LLBH1234,2,22,ANA
5815,LLBH2211,1,22,ANA
5816,LLBH2211,2,22,TBD11
5817,LLBP2412,1,22,AI
5818,LLBH2212,1,22,IM
5819,LLBH2212,2,22,TBD12
5820,LLBP2413,1,22,IM
5821,MGT5199,1,22,TBD20
5822,MGT5199,2,22,TBD20
5823,CSE111,1,22,SA
5824,ETE111,1,22,TBD17
5825,CSE423,1,22,SMH
5826,CSE400,1,22,RIS
5827,ETE400,1,22,RIS
5828,CSE434,1,22,RIS
5829,ETE434,1,22,RIS
5830,CSE112,1,22,SM
5831,ACT122,1,22,RH
5832,CSE123,1,22,SMH
5833,ETE331,1,22,AJI
5834,CSE313,1,22,SK
5835,CSE334,1,22,SA
5836,CSE311,1,22,RAJ
5837,ETE222,1,22,AJI
5838,CSE414,1,22,SA
5839,ETE422,1,22,RIS
5840,CSE213,1,22,SK
5841,CSE325,1,22,RAJ
5842,STAT133,1,22,TBD1
5843,STAT212,1,22,TBD1
5844,STAT213,1,22,TBD1
5845,MATH124,1,22,TBD1
5846,CSE424,1,22,AT
5847,CSE312,1,22,M
5848,CSE412,1,22,SK
5849,ETE211,1,22,AKA
5850,CSE223,1,22,AR
5851,ETE414,1,22,AK
5852,CSE426,1,22,MA
5853,ETE423,1,22,AKA
5854,CSE132,1,22,AR
5855,CSE435,1,22,M
5856,ETE324,1,22,AKA
5858,CSE425,1,22,AT
5859,ETE333,1,22,SMMA
5860,PHY222,1,22,SIS
5861,ETE233,1,22,AJI
5862,CSE322,1,22,SK
5863,ETE212,1,22,MZ
5864,CSE122,1,22,AT
5865,MATH215,1,22,NH
5866,CSE121,1,22,NKS
5867,ETE335,1,22,AK
5868,CSE131,1,22,NKS
5869,CSE232,1,22,NKS
5870,ETE225,1,22,AK
5871,MATH214,1,22,TBD1
5872,MATH134,1,22,NH
5873,CSE323,1,22,RAJ
5874,ENG125,1,22,M
5875,ETE221,1,22,SIS
5876,CSE413,1,22,RAJ
5877,ETE415,1,22,SIS
5878,MATH135,1,22,NH
5879,ETE315,1,22,AK
5880,CSE234,1,22,NKS
5881,ETE413,1,22,MZ
5882,CSE231,1,22,DMK
5884,MIS5120,1,22,TBD20
5885,MKT6161,1,22,MHM
5886,HRM6196,1,22,TBD20
5887,LLBH2214,1,22,SRF
5888,LLBH2214,2,22,SI
5889,MKT6166,1,22,TBD20
5890,LLBH2215,1,22,SAS
5891,LLBH2215,2,22,TBD10
5892,ECO5123,1,22,MS
5893,LLBH2213,1,22,AI
5894,MKT5134,1,22,DZR
5895,LLBH2213,2,22,AI
5896,LLBH2221,1,22,SRF
5897,LLBH2221,2,22,SRF
5898,FIN6155,1,22,TBD20
5899,LLBH2222,1,22,TBD11
5900,LLBH2222,2,22,SAS
5901,FIN5135,1,22,QSM
5902,LLBH2223,1,22,TH
5903,LLBH2223,2,22,TBD10
5904,ACT5113,1,22,TBD20
5905,LLBH2224,1,22,ANA
5906,LLBH2224,2,22,SI
5907,LLBH2232,1,22,IM
5908,MKT6164,1,22,ARN
5909,LLBH2233,1,22,ZA
5910,LLBH2234,1,22,AZ
5911,BUS5192,1,22,MAA
5912,LLBH2231,1,22,AU
5913,BUS5192,2,22,MAA
5914,LLBH3211,1,22,SI
5915,LLBH3211,2,22,TBD11
5916,LLBH3212,1,22,AI
5917,LLBH3212,2,22,AI
5918,BUS5137,1,22,TBD20
5919,LLBH3213,1,22,AU
5920,LLBH3213,2,22,AU
5921,LLBH3214,1,22,TBD12
5922,HRM6188,1,22,MUH
5923,LLBH3214,2,22,BHF
5924,LLBH3221,1,22,TH
5925,LLBH3221,2,22,TH
5926,FIN6144,1,22,TBD20
5927,LLBH3215,1,22,TBD10
5928,LLBH3215,2,22,TBD10
5929,LLBH3222,1,22,TBD10
5930,MGT5135,1,22,TBD20
5931,LLBH3222,2,22,ANA
5932,MGT5135,2,22,MAK
5933,FIN4132,1,22,MhR
5934,FIN4132,2,22,MhR
5935,ACT4131,1,22,SSD
5936,ACT4131,2,22,SSD
5937,FIN4141,1,22,TBD20
5938,FIN4141,2,22,TBD20
5939,LLBP2414,1,22,SRF
5940,FIN4196,1,22,TBD20
5941,FIN4196,2,22,TBD20
5942,LLBP2415,1,22,AZ
5943,LLBP2416,1,22,BHF
5944,LLBP2417,1,22,TBD10
5945,LLBP2418,1,22,AZ
5946,LLBP2420,1,22,AI
5947,LLBP2419,1,22,SRF
5948,MKT4153,1,22,MHM
5949,MKT4153,2,22,MHM
5950,MKT4157,1,22,FAH
5951,MKT4157,2,22,FAHD
5952,MKT4154,1,22,ARN
5953,MKT4154,2,22,ARN
5954,LLBH3223,1,22,AI
5955,MKT4158,1,22,MHa
5956,MKT4158,2,22,MHa
5957,MGT4111,1,22,MAK
5958,LLBH3223,2,22,MSS
5959,LLBP2421,1,22,SI
5960,LLBH3224,1,22,IM
5961,MGT4112,1,22,TBD20
5962,MGT4119,1,22,ANR
5963,MGT4124,1,22,MAUD
5964,LLBH3224,2,22,IM
5965,LLBP2422,1,22,TBD10
5966,FIN4133,1,22,MRD
5967,FIN4133,2,22,MTR
5968,LLBH3225,1,22,TBD11
5969,FIN4133,3,22,MRD
5970,FIN4142,1,22,KMT
5971,FIN4142,2,22,KMT
5972,LLBP2423,1,22,TH
5973,FIN4142,3,22,KMT
5974,LLBH3225,2,22,AU
5975,LLBH3231,1,22,TBD11
5976,LLBH3232,1,22,AZ
5977,FIN4139,1,22,MMR
5978,FIN4139,2,22,MMR
5979,FIN4139,3,22,MMR
5980,FIN4140,1,22,TBD20
5981,LLBH3233,1,22,SAS
5982,FIN4140,2,22,TBD20
5983,LLBH3234,1,22,ZA
5984,FIN4140,3,22,TBD20
5985,LLBH4211,1,22,TBD10
5986,MKT4151,1,22,DZR
5987,LLBH4212,1,22,BHF
5988,MKT4151,2,22,DZR
5989,LLBH4213,1,22,IM
5990,MKT4152,1,22,MHM
5991,LLBH4214,1,22,SI
5992,MKT4152,2,22,MHM
5993,LLBH4221,1,22,AU
5994,MKT4156,1,22,ITA
5995,LLBH4222,1,22,SAS
5996,MKT4156,2,22,ITA
5997,MGT3131,1,22,MAK
5998,LLBH4223,1,22,AZ
5999,MGT3131,2,22,TBD20
6000,MGT3131,3,22,TBD20
6001,LLBH4224,1,22,TBD10
6002,LLBH4225,1,22,BHF
6003,LLBH4231,1,22,TBD11
6004,MGT3125,1,22,RN
6005,LLBH4232,1,22,TBD12
6006,MGT3125,2,22,RN
6007,LLBH4233,1,22,TBD10
6008,LLBH4234,1,22,TBD11
6009,MGT3125,3,22,RN
6010,LLBH4235,1,22,TH
6011,FIN3133,1,22,MhR
6012,FIN3133,2,22,MhR
6013,FIN3133,3,22,MhR
6014,MGT3134,1,22,TBD20
6015,MGT3134,2,22,TBD20
6016,MGT3134,3,22,TI
6017,MGT3124,1,22,MAUD
6018,MGT3124,2,22,MAUD
6019,MGT3124,3,22,SMB
6020,MGT3124,4,22,SMB
6021,MGT3124,5,22,SMB
6022,MKT3123,1,22,ITA
6023,MKT3123,2,22,ITA
6024,MKT3123,3,22,ITA
6025,MKT3123,4,22,ARN
6026,MKT3123,5,22,TBD20
6027,BUS3122,1,22,NR
6028,BUS3122,2,22,NR
6029,BUS3122,3,22,NR
6030,BUS3122,4,22,NR
6031,BUS3122,5,22,TBD20
6032,FIN3124,1,22,AAS
6033,FIN3124,2,22,AAS
6034,FIN3124,3,22,TBD20
6035,FIN3124,4,22,TBD20
6036,FIN3124,5,22,TBD20
6037,MGT2133,1,22,DZRD
6038,MGT2133,2,22,DZR
6039,MGT2133,3,22,TZK
6040,MGT2133,4,22,TZK
6041,MGT2133,5,22,MAK
6042,MGT2133,6,22,MAK
6043,MGT2133,7,22,MAK
6044,BUS3112,1,22,AR
6045,BUS3112,2,22,AR
6046,BUS3112,3,22,AR
6047,BUS3112,4,22,AR
6048,BUS3112,5,22,AR
6049,BUS3112,6,22,TBD20
6050,BUS3112,7,22,TBD20
6051,ACT3113,1,22,MMR
6052,ACT3113,2,22,MMR
6053,ACT3113,3,22,FI
6054,ACT3113,4,22,FI
6055,ACT3113,5,22,FI
6056,ACT3113,6,22,FI
6057,ACT3113,7,22,FI
6058,MKT6167,1,22,DZR
6059,MKT3114,1,22,MHa
6060,MKT3114,2,22,MHa
6061,MKT3114,3,22,MHa
6062,MKT3114,4,22,MHa
6063,MKT3114,5,22,TBD20
6064,MKT3114,6,22,TBD20
6065,MKT3114,7,22,MHa
6066,MGT5130,1,22,TBD20
6067,ECO3131,1,22,MZR
6068,ECO3131,2,22,MZR
6069,ECO3131,3,22,TBD20
6070,FIN6145,1,22,TBD20
6071,FIN2132,1,22,AIR
6072,HRM6197,1,22,MAU
6073,LLMF3211,1,22,AZ
6074,FIN2132,2,22,AIR
6075,FIN2132,3,22,AIR
6076,ACT6143,1,22,TBD20
6077,ACT3114,1,22,RH
6078,ACT3114,2,22,RH
6079,ACT3114,3,22,RH
6080,BUS1133,1,22,JL
6081,BUS1133,2,22,JL
6082,HRM6187,1,22,TBD20
6083,BUS1133,3,22,JL
6084,FIN2121,1,22,TBD20
6085,FIN2121,2,22,TBD20
6086,FIN2121,3,22,TBD20
6087,FIN2121,4,22,TBD20
6088,LLMF3212,1,22,AU
6089,FIN2121,5,22,TBD20
6090,FIN2121,6,22,TBD20
6091,LLMF3213,1,22,TH
6092,FIN2122,1,22,QMS
6093,FIN2122,2,22,QMS
6094,LLMF3221,1,22,TBD10
6095,FIN2122,3,22,QMS
6096,FIN2122,4,22,MhR
6097,FIN5137,1,22,TBD20
6098,FIN2122,5,22,MhR
6099,FIN2122,6,22,TBD20
6100,FIN5137,2,22,TBD20
6101,ACT3112,1,22,SHS
6102,ACT3112,2,22,SHS
6103,ACT3112,3,22,SHS
6104,LLMF3222,1,22,TBD10
6105,ACT3112,4,22,JL
6106,ACT3112,5,22,JL
6107,ACT3112,6,22,RH
6108,MGT2124,1,22,TZK
6109,MGT2124,2,22,TZK
6110,MGT2124,3,22,TZK
6111,MGT2124,4,22,TZK
6112,MGT2124,5,22,TBD20
6113,MGT2124,6,22,TBD20
6114,MGT2124,7,22,TBD20
6115,ECO2114,1,22,DHU
6116,ECO2114,2,22,TBD20
6117,ECO2114,3,22,TBD20
6118,CELP1,1,22,"TBD 1"
6119,ECO2114,4,22,TBD20
6120,ACT5113,2,22,TBD20
6121,ECO2114,5,22,TBD20
6122,ECO2114,6,22,TBD20
6123,ECO2114,7,22,TBD20
6124,FIN2111,1,22,KMT
6125,FIN2111,2,22,KMT
6126,MGT5199,3,22,MUH
6127,BUS5192,3,22,DHU
6128,FIN2111,3,22,MTR
6129,FIN2111,4,22,MRD
6130,FIN2111,5,22,AIR
6131,BUS5137,2,22,TBD20
6132,ENG2222,1,22,SMA
6133,BUS5140,1,22,TBD20
6134,ENG4216,1,22,KAH
6135,ENG4213,1,22,SMA
6136,FIN2111,6,22,AIR
6137,GED1224,1,22,TBD21
6138,FIN2111,7,22,AIR
6139,CELP1,2,22,"TBD 1"
6140,LAW2113,1,22,RN
6141,MIS5120,2,22,TBD20
6142,LLMF3223,1,22,SI
6143,ENG1233,1,22,MTHB
6144,LAW2113,2,22,RN
6145,ENG2223,1,22,MAB
6146,LAW2113,3,22,RN
6147,LAW2113,4,22,RN
6148,LAW2113,5,22,TBD20
6149,LAW2113,6,22,TBD20
6150,LAW2113,7,22,TBD20
6151,MKT2123,1,22,TI
6152,MKT2123,2,22,TI
6153,MKT2123,3,22,TI
6154,MKT2123,4,22,TI
6155,ENG2212,1,22,HFR
6156,MKT2123,5,22,TI
6157,MKT2123,6,22,MMM
6158,MKT2123,7,22,MMM
6159,ENG1212,1,22,TBD21
6160,ECO1132,1,22,MS
6161,ECO1132,2,22,MS
6162,CELP2,1,22,"TBD 1"
6163,ECO1132,3,22,MS
6164,ENG1232,1,22,AIM
6165,ECO1132,4,22,TBD20
6166,ENG1219,1,22,TBD21
6167,MGT5130,2,22,TBD20
6168,BUS1131,1,22,MMM
6169,BUS1131,2,22,MMM
6170,MGT5135,3,22,TBD20
6171,BUS1131,3,22,MMM
6172,ENG3211,1,22,JB
6173,BUS1131,4,22,MMM
6174,ENG1224,1,22,ANM
6175,ENG3221,1,22,ASA
6176,BUS1122,1,22,FAHD
6177,ENG1212,2,22,JA
6178,BUS1122,2,22,FAHD
6179,BUS1122,3,22,DHU
6180,BUS1122,4,22,DHU
6181,ENG4231,1,22,KAH
6182,ENG1232,2,22,AIM
6183,ECO1124,1,22,KHM
6184,ECO1124,2,22,KHM
6185,ECO1124,3,22,NR
6186,ECO1124,4,22,NR
6187,ACT1134,1,22,DSMH
6188,ACT1134,2,22,DSMH
6189,ACT1134,3,22,RH
6190,ACT1134,4,22,RH
6191,ENG1115,1,22,TBD20
6192,ENG1115,2,22,TBD20
6193,ENG1115,3,22,TBD20
6194,ENG1115,4,22,TBD20
6195,ENG1115,5,22,TBD20
6196,ENG1115,6,22,TBD20
6197,ECO1211,1,22,MZR
6198,BUS2113,1,22,AHD
6199,BUS2113,2,22,AHD
6200,BUS2113,3,22,AHD
6201,BUS2113,4,22,AHD
6202,BUS2113,5,22,TBD20
6203,BUS2113,6,22,TBD20
6204,GED1211,1,22,FHS
6205,BUS1123,1,22,DHU
6206,ECO2212,1,22,SSm
6207,BUS1123,2,22,SNI
6208,BUS1123,3,22,SNI
6209,BUS1123,4,22,AAH
6210,ECO2223,1,22,NJZ
6211,BUS1123,5,22,AAH
6212,BUS1123,6,22,TBD20
6213,ECO2224,1,22,SSm
6214,MGT1113,1,22,MUH
6215,ECO2233,1,22,"TBD 1"
6216,MGT1113,2,22,MUH
6217,ENG2221,1,22,ZAM
6218,MGT1113,3,22,TBD20
6219,MGT1113,4,22,TBD20
6220,ECO3221,1,22,SSm
6221,MGT1113,5,22,SMB
6222,MGT1113,6,22,SMB
6223,GED4212,1,22,NS
6224,BUS1112,1,22,MAA
6225,ECO3235,1,22,MZR
6226,BUS1112,2,22,MAA
6227,BUS1112,3,22,MAA
6228,BUS1112,4,22,MAAD
6229,BUS1112,5,22,FR
6230,ENG3212,1,22,ITN
6231,BUS1112,6,22,FR
6232,GED1112,1,22,MHD
6233,GEN1232,1,22,AD
6234,GED1112,2,22,MUH
6235,ENG2232,1,22,MMT
6236,GED1112,3,22,AHD
6237,GED1112,4,22,AHD
6238,GED1114,1,22,MMR
6239,FIN5137,3,22,MTR
6240,GED1114,2,22,MMR
6241,LAW4215,1,22,"TBD 1"
6242,ENG2233,1,22,ASA
6243,MIS5120,3,22,TBD20
6244,GED1114,3,22,MHa
6245,MAT1222,1,22,NJZ
6246,GED1114,4,22,MHa
6247,MAT1235,1,22,NJZ
6248,ENG3234,1,22,HFR
6249,GED4211,1,22,NNS
6250,MGT5130,3,22,TBD20
6251,ACT5122,1,22,TBD20
6252,BUS5140,2,22,TBD20
6253,FIN5137,4,22,KMT
6254,BUS1122,5,22,TBD20
6255,MKT5134,2,22,DZR
6256,CELP1,3,22,TBD20
6257,CELP1,4,22,TBD20
6258,CELP1,5,22,TBD20
6259,CELP1,6,22,TBD20
6260,ECO5123,2,22,DHU
6261,CELP1,7,22,TBD20
6262,CELP1,8,22,TBD20
6263,CELP2,2,22,TBD20
6264,ENG2211,1,22,YA
6265,CELP2,3,22,TBD20
6266,CELP2,4,22,TBD20
6267,ENG3235,1,22,JA
6268,CELP2,5,22,TBD20
6269,LLMF3231,1,22,BHF
6270,CELP2,6,22,TBD20
6271,ENG1218,1,22,ANM
6272,CELP2,7,22,TBD20
6273,ENG2212,2,22,JB
6274,LLMF3232,1,22,TBD10
6275,LLMF3233,1,22,IM
6276,LLMF3234,1,22,TH
6277,MGT5135,4,22,TBD20
6278,MIS5120,4,22,TBD20
6279,BUS5192,4,22,TBD20
6280,BUS5113,1,22,FAH
6281,BUS5137,3,22,TBD20
6282,FIN5135,2,22,MTR
6283,FIN5135,3,22,QSM
6284,BUS5137,4,22,FAH
6285,LAW3113,1,22,TBD10
6286,LAW3123,1,22,TBD10
6287,ECO5123,3,22,MS
6288,ACT5113,3,22,TBD20
6289,FIN5137,5,22,TBD20
6290,MKT5134,3,22,TBD20
6291,LAW3211,1,22,AZ
6292,BUS5110,1,22,MAK
6293,LAW3212,1,22,AU
6294,BUS5137,5,22,DHU
6295,LAW3213,1,22,TH
6296,MGT5199,4,22,MUH
6297,MGT5135,5,22,TBD20
6298,LAW3222,1,22,TBD10
6299,ACT5113,4,22,TBD20
6300,MGT5199,5,22,TBD20
6301,LLMP3114,1,22,TBD10
6302,LLMP3122,1,22,TBD10
6303,MGT5135,6,22,TBD20
6304,LLMP3124,1,22,TBD10
6305,INT0104,1,22,TBD20
6306,FIN5137,6,22,TBD20
6307,INT0104,2,22,TBD20
6308,INT0104,3,22,TBD20
6309,LLMP3133,1,22,TBD10
6310,LLBH4231,2,22,AZ
6311,LLBH4232,2,22,SRF
6312,LLBH4233,2,22,AU
6313,MGT5199,6,22,TBD20
6314,LLBH4234,2,22,TH
6315,ENG2221,2,22,ZAM
6316,ENG2213,1,22,RS
6317,ENG3213,1,22,RS
6318,ENG1222,1,22,HFR
6319,MKT4155,1,22,ARND
6320,MKT4155,2,22,TBD20
6321,GED1235,1,22,MAKM
6322,ENG4224,1,22,MAB
6323,ENG1231,1,22,AIM
6324,ENG1219,2,22,TBD21
6325,GED2224,1,22,MAB
6326,BUS800,1,22,TBD20
6327,CELP1,9,22,TBD30
6328,CELP1,10,22,TBD23
6329,CELP1,11,22,TBD21
6330,CELP1,12,22,TBD21
6331,CELP1,13,22,TBD21
6332,CELP2,8,22,TBD29
6333,CELP2,9,22,TBD28
6334,CELP2,10,22,TBD21
6335,CELP2,11,22,TBD21
6336,CELP2,12,22,TBD21
